"","Subjects","Activities","tBodyAccMeanX","tBodyAccMeanY","tBodyAccMeanZ","tBodyAccStdX","tBodyAccStdY","tBodyAccStdZ","tGravityAccMeanX","tGravityAccMeanY","tGravityAccMeanZ","tGravityAccStdX","tGravityAccStdY","tGravityAccStdZ","tBodyAccJerkMeanX","tBodyAccJerkMeanY","tBodyAccJerkMeanZ","tBodyAccJerkStdX","tBodyAccJerkStdY","tBodyAccJerkStdZ","tBodyGyroMeanX","tBodyGyroMeanY","tBodyGyroMeanZ","tBodyGyroStdX","tBodyGyroStdY","tBodyGyroStdZ","tBodyGyroJerkMeanX","tBodyGyroJerkMeanY","tBodyGyroJerkMeanZ","tBodyGyroJerkStdX","tBodyGyroJerkStdY","tBodyGyroJerkStdZ","tBodyAccMagMean","tBodyAccMagStd","tGravityAccMagMean","tGravityAccMagStd","tBodyAccJerkMagMean","tBodyAccJerkMagStd","tBodyGyroMagMean","tBodyGyroMagStd","tBodyGyroJerkMagMean","tBodyGyroJerkMagStd","fBodyAccMeanX","fBodyAccMeanY","fBodyAccMeanZ","fBodyAccStdX","fBodyAccStdY","fBodyAccStdZ","fBodyAccJerkMeanX","fBodyAccJerkMeanY","fBodyAccJerkMeanZ","fBodyAccJerkStdX","fBodyAccJerkStdY","fBodyAccJerkStdZ","fBodyGyroMeanX","fBodyGyroMeanY","fBodyGyroMeanZ","fBodyGyroStdX","fBodyGyroStdY","fBodyGyroStdZ","fBodyAccMagMean","fBodyAccMagStd","fBodyBodyAccJerkMagMean","fBodyBodyAccJerkMagStd","fBodyBodyGyroMagMean","fBodyBodyGyroMagStd","fBodyBodyGyroJerkMagMean","fBodyBodyGyroJerkMagStd"
"90",15,"WALKING_UPSTAIRS",-0.0821016320666667,-0.061377683625,-0.0819925714984583,-0.0758648056041667,-0.0704795917333333,-0.078910118575,-0.071100799925,-0.0799731139791667,-0.0738277838625,-0.0710945347410417,-0.0540947719833333,-0.0369094295833333,-0.0900393040020833,-0.0900449865,-0.0599027090958333,-0.0878190639645833,-0.0891863592791667,-0.0636787038729167,-0.0460421659583333,-0.0751050055208333,-0.0612829286833333,-0.0610601498104167,-0.0734724504166667,-0.078528162275,-0.0634504081041667,-0.06181654540625,-0.0705815128958333,-0.0693645762583333,-0.0680056698333333,-0.0744949590208333,-0.0420030792245833,-0.063119955525,-0.0656323437354167,-0.05957131755625,-0.0823460097370833,-0.0339093369479167,-0.0841320042979167,-0.0646459280416667,-0.0717512075979167,-0.0718100846666667,-0.01648806114375,-0.0608519835635417,-0.0924408396166667,-0.07526769878125,-0.0668126628666667,-0.07135555688125,-0.05534145996875,-0.0443289008125,-0.0852919934791667,-0.0869334387166667,-0.060434602,-0.07018417205625,-0.0457960793041667,-0.08202160350625,-0.08922602905,-0.0559294852604167,-0.0562739779916667,-0.0657923650979167,-0.0590878463541667,-0.122021062129167,-0.088839081406875,-0.0675142803197917,-0.0695241768104167,-0.0732336251458333,-0.0437542494291667,-0.050238565525
"91",16,"LAYING",-0.403807898014286,-0.420367092051143,-0.414074178428571,-0.394489901192857,-0.424936840915714,-0.422479995727143,-0.400392922282857,-0.400649787074286,-0.414104484598571,-0.405844557691429,-0.411654021357143,-0.409663075432857,-0.401848972042857,-0.411483073871429,-0.395156494342857,-0.397039876001429,-0.413629902737143,-0.409618854571429,-0.428284018371429,-0.426328186142857,-0.395964964614857,-0.399356069314286,-0.408224339371429,-0.387745611085714,-0.411990958647143,-0.415114247862714,-0.39941708924,-0.414128405042857,-0.389290495104286,-0.388711566557143,-0.420115649444286,-0.394038746585714,-0.365195943142857,-0.369294344628,-0.379098581028571,-0.382793003577143,-0.3749504942,-0.392407359355714,-0.421296697771429,-0.392601240392429,-0.402557505055714,-0.417543936604571,-0.436274004532857,-0.415471796104286,-0.385575803105714,-0.418346187921429,-0.397228420482857,-0.405813212014286,-0.432694590754286,-0.431556244435714,-0.419618219022857,-0.402219675214286,-0.397671594917143,-0.395467310993571,-0.395380356324286,-0.409296233322857,-0.411807178987143,-0.407912746788571,-0.4257102496,-0.4184965249,-0.402077482273714,-0.394252527625714,-0.412029121624286,-0.422123454048571,-0.391939797225714,-0.374501115083286
"92",16,"SITTING",-0.442175916217391,-0.430866226821739,-0.442482468053623,-0.445815765305797,-0.430650696581159,-0.427769370405797,-0.430699418185507,-0.435831873855072,-0.423788313521739,-0.425887382443333,-0.446550712510145,-0.430112609544638,-0.415245081891304,-0.44067825873913,-0.442593986011594,-0.42734987442029,-0.420928107231884,-0.456696768463768,-0.419417953262319,-0.414647822671014,-0.427940236342754,-0.416943866227536,-0.438531838531884,-0.433446556318841,-0.418096871594203,-0.427908895536232,-0.444939787391304,-0.423841305871014,-0.443403691155072,-0.422949996037681,-0.41847310796087,-0.436241021623188,-0.439436769363768,-0.450027319289855,-0.422897163537681,-0.418718465304348,-0.434135882562319,-0.432627522933333,-0.436547144405797,-0.43749972026087,-0.456035419137681,-0.46073706984058,-0.430005649275362,-0.444613773824638,-0.471870626362319,-0.436752926317391,-0.433526180173913,-0.458822558304348,-0.473776667233333,-0.427364414873913,-0.42694858626087,-0.440311204701449,-0.41481195424058,-0.445083641246377,-0.446987269343478,-0.44577849814058,-0.428785065128986,-0.430050141082899,-0.464663440550725,-0.467196150985507,-0.430173150313043,-0.423885890057971,-0.422315009797101,-0.441336015834493,-0.414709841650725,-0.418443162672464
"93",16,"STANDING",-0.451807664010256,-0.443206608128205,-0.432218986155128,-0.430295437621795,-0.418756459962821,-0.409469547626026,-0.40895888175641,-0.409002247067949,-0.41031791674359,-0.395408342760256,-0.405290008983333,-0.39469685929,-0.411346944525641,-0.448833697128205,-0.436544958384615,-0.425495677935897,-0.414283359424359,-0.416266405911538,-0.418042824784615,-0.416662612312821,-0.412281639807692,-0.428703685115385,-0.435553978983333,-0.417415074004487,-0.430959727171795,-0.418142009897436,-0.389889885032051,-0.412579956478974,-0.427708377141026,-0.420845483138462,-0.418430081194872,-0.427254405846154,-0.42287613148718,-0.423524984612821,-0.427699380735897,-0.411954133005513,-0.417900858891026,-0.43517098129359,-0.450183876517949,-0.41895293565641,-0.415747947897436,-0.441121934624359,-0.433626916961538,-0.449295502960256,-0.444696183179487,-0.438557026688462,-0.436640052870513,-0.439379450612564,-0.439198765058718,-0.444285694153846,-0.457611585519231,-0.437829446491026,-0.437958212415385,-0.441232059965385,-0.423796569384615,-0.431912601923077,-0.4209993884,-0.417688003396154,-0.430320717115,-0.422977132035769,-0.426128621637179,-0.450761708473077,-0.427696829847436,-0.435564482894872,-0.418429135397436,-0.426902036441026
"94",16,"WALKING",-0.405531128594118,-0.422030349672549,-0.42666648880098,-0.445977165882353,-0.438680192419608,-0.45204544154902,-0.434272150372549,-0.448726646009804,-0.4644740546,-0.454846516058824,-0.465583849072549,-0.439551168686275,-0.439400135656863,-0.435510510843137,-0.420151778666667,-0.421713918811765,-0.419575773058824,-0.409832400568627,-0.420134016127451,-0.441932316906667,-0.433044904139216,-0.425232872879804,-0.440067406019608,-0.424811586839216,-0.425535793458824,-0.437226210411765,-0.44426101772549,-0.44490668145098,-0.437994684490196,-0.449644385764706,-0.420621174921569,-0.42281165572549,-0.428569519039216,-0.414355404392353,-0.416590531639216,-0.408839165607843,-0.414836246764706,-0.417840879467059,-0.406046516217647,-0.407310568321569,-0.416560999182353,-0.424431230078431,-0.408325144980392,-0.419501345419608,-0.406581527862745,-0.401572327960784,-0.435273052392157,-0.431573965356863,-0.442714604723529,-0.431512854929412,-0.435980865039216,-0.432158382087843,-0.406503962366235,-0.413449321313725,-0.420276571745098,-0.446011416862745,-0.416483394717647,-0.421560734019608,-0.422426226960784,-0.423639512139216,-0.439751887847059,-0.42478973247451,-0.446506113607843,-0.424762991980392,-0.410559648568627,-0.408436623121569
"95",16,"WALKING_DOWNSTAIRS",-0.6149281339,-0.594223355808511,-0.598457439319149,-0.616781918723404,-0.626288823531915,-0.614322262893617,-0.608842876485106,-0.608656220404255,-0.616962511510638,-0.623586309787234,-0.648002658829787,-0.621006903595745,-0.609566686489362,-0.638864841574468,-0.636959626617021,-0.610004397531915,-0.614690966170213,-0.626113858297872,-0.62874468172766,-0.613457515595745,-0.609236938744681,-0.642525470255319,-0.635127469191489,-0.630131272395745,-0.631151860914894,-0.630086357914894,-0.644190780659574,-0.650735973085106,-0.645876005489362,-0.623656771425532,-0.622149380057447,-0.628746237808511,-0.623266252495745,-0.626458118787234,-0.630704838653617,-0.611190334121277,-0.622653319695745,-0.636611764191489,-0.607332366191489,-0.602418160595745,-0.620736664170213,-0.616256896255319,-0.636735817425532,-0.651592750893617,-0.631616459319149,-0.619316833595745,-0.60334681106383,-0.613160242638298,-0.605387079117021,-0.589875019765957,-0.578391134431915,-0.602923545085106,-0.599411086893617,-0.586589985404255,-0.583632055787234,-0.563558417617021,-0.589188602893617,-0.603200427212766,-0.594653677042553,-0.601382389042553,-0.592013931234043,-0.58760386506383,-0.592951116148936,-0.592075397914894,-0.609052809765957,-0.61853090627234
"96",16,"WALKING_UPSTAIRS",-0.736161533509804,-0.75789341945098,-0.748267522078431,-0.744005722645098,-0.743320178745098,-0.742565055490196,-0.723785075098039,-0.723178184117647,-0.725508149019608,-0.724054271607843,-0.732239006862745,-0.748650282509804,-0.757469288607843,-0.746362184627451,-0.744249850098039,-0.75465323355098,-0.75945120027451,-0.775105814392157,-0.765373426215686,-0.774686355647059,-0.760941772392157,-0.755223963529412,-0.759114631880392,-0.757788257196078,-0.751615073666667,-0.741831349666667,-0.719772497411765,-0.727806058333333,-0.736497511694118,-0.738638862294118,-0.719752153468627,-0.721816360372549,-0.73707565954902,-0.709892346331373,-0.726376569176471,-0.732636962980392,-0.718061487627451,-0.724910917509804,-0.733692835098039,-0.74306394545098,-0.745784776784314,-0.746956567137255,-0.761466549803922,-0.759928564901961,-0.748686119862745,-0.748290606666667,-0.771620868039216,-0.768697836294118,-0.777074150568627,-0.781786672882353,-0.771152405294118,-0.773044765921569,-0.770825267784314,-0.769020100156863,-0.765993221960784,-0.757843155882353,-0.761212897843137,-0.773086850980392,-0.765672661588235,-0.764476706362745,-0.755327647843137,-0.761551644705882,-0.767532599607843,-0.740476812352941,-0.745434406470588,-0.746458900196078
"97",17,"LAYING",-0.651803548704225,-0.656876959084507,-0.668748193697183,-0.672090939295775,-0.66323995134507,-0.667603042394366,-0.667331370183099,-0.655087931591549,-0.659193352429577,-0.655526443183099,-0.666721201323944,-0.660059354252113,-0.674327509032394,-0.692055409295775,-0.68707340643662,-0.679554031211268,-0.686042206971831,-0.678233069915493,-0.693901393915493,-0.690479005191549,-0.678844095830986,-0.676359566688732,-0.694111412816901,-0.693630719619718,-0.701117080873239,-0.711475292056338,-0.684086431464789,-0.656254069298592,-0.671278571183099,-0.69940658156338,-0.695288283985915,-0.692178978489296,-0.697014829211268,-0.707945049549296,-0.713448174619718,-0.712208099422535,-0.704884069098592,-0.713422380535211,-0.70207373315493,-0.694349103029155,-0.701562285309859,-0.707813175295775,-0.66182907528169,-0.655696171042254,-0.663901342633803,-0.65857808756338,-0.659984821464789,-0.658826838492958,-0.641872144394366,-0.642028250253521,-0.638736080704225,-0.635394699943662,-0.641705593661972,-0.653468770267606,-0.645723933802817,-0.650418332212958,-0.661183389126761,-0.654591852408451,-0.646796919507042,-0.639418169732394,-0.648926225380282,-0.648448937619718,-0.652262592596901,-0.655776182633803,-0.627585249633803,-0.638781785065916
"98",17,"SITTING",-0.6660721365625,-0.6612391763125,-0.64443347975,-0.654407269515625,-0.6535408456875,-0.641661064629688,-0.650504039375,-0.637061083546875,-0.642071574265625,-0.62562649571875,-0.609716386184375,-0.62310221821875,-0.620842131665625,-0.6416825263125,-0.65700387778125,-0.65212907450625,-0.643853250204688,-0.628608647589063,-0.658634582359375,-0.6411466064375,-0.6446845624875,-0.644649291328125,-0.67410381615625,-0.646061038046875,-0.665877141505781,-0.662198519703125,-0.673147317921875,-0.674871390109375,-0.68874259321875,-0.70198851134375,-0.684011131515625,-0.690720788359375,-0.68113154925,-0.690666467125,-0.695111753046875,-0.658545649453125,-0.680071313796875,-0.654079259546875,-0.660388776803125,-0.66033535715625,-0.6462279681875,-0.643880526375,-0.644379095171875,-0.651167519953125,-0.62814994886875,-0.603204618107812,-0.611676164501562,-0.63509773709375,-0.64789086975,-0.65187480534375,-0.666359819765625,-0.680111161375,-0.67225782,-0.674743585734375,-0.685669559439062,-0.6877172035625,-0.670050421046875,-0.66220402803125,-0.660644120184375,-0.685752347375,-0.69926372303125,-0.698948951203125,-0.666270243576563,-0.6396921326875,-0.634499187356719,-0.646764536890625
"99",17,"STANDING",-0.647651450141026,-0.652588041115385,-0.650687417538461,-0.644229170384615,-0.633633552948718,-0.642924131089744,-0.639467143871795,-0.640054733487179,-0.635753365288461,-0.645694365282051,-0.649762048551282,-0.639576936457692,-0.629007729034615,-0.650098197102564,-0.646264180662821,-0.650317559820513,-0.630604750205128,-0.637756894482051,-0.626883194485897,-0.623951716858974,-0.621525603321795,-0.623766367846154,-0.619565947525641,-0.630181488117564,-0.604526812321795,-0.600806066461538,-0.60518732763718,-0.615184586782051,-0.629916726088974,-0.637394234871795,-0.627644710371795,-0.637183906230769,-0.642022983371795,-0.643181946871795,-0.646090019973077,-0.638113562076923,-0.648591471332051,-0.656276083487179,-0.649455350987179,-0.661660963717949,-0.664165241371795,-0.644645335308974,-0.679739406128205,-0.691244752897436,-0.666883679564103,-0.670205827461538,-0.652785975748718,-0.653027120774359,-0.659004484717949,-0.649133913726923,-0.651233305448718,-0.647515900798718,-0.633571901307692,-0.635138970471538,-0.633130379435897,-0.647692676220513,-0.658614167424359,-0.655935844751282,-0.638264824646154,-0.637215590371795,-0.644691829253846,-0.635042714494872,-0.640658028576923,-0.653780888092308,-0.66287656578,-0.657428630384615
"100",17,"WALKING",-0.602196955278689,-0.595568951590164,-0.598383226604918,-0.584492134393443,-0.576530897359016,-0.567261524311475,-0.558863015377049,-0.554894453032787,-0.57019951742623,-0.540770509606557,-0.568498375967213,-0.568138199491803,-0.559725724016393,-0.545172369786885,-0.514138837032787,-0.542663779590164,-0.572270119398361,-0.581758210847541,-0.548609856198361,-0.534460012872131,-0.545401748277049,-0.543746482819672,-0.562469759704918,-0.541649138442623,-0.543638086918033,-0.562862432660656,-0.557964677114754,-0.566345483852459,-0.571415017090164,-0.583795338540984,-0.566726136967213,-0.570995140388525,-0.563731266459016,-0.556533354293443,-0.581710783737705,-0.563896592688525,-0.54777447347541,-0.542020245413115,-0.544328404606557,-0.565630601693443,-0.574795215570492,-0.580160336671312,-0.558996125295082,-0.568084333704918,-0.56433560995082,-0.552979014147541,-0.545012283857377,-0.551760426836066,-0.553308119081967,-0.540098601213115,-0.522812161721312,-0.523732827278689,-0.518321001145902,-0.550863650737705,-0.574149834026066,-0.568907780414754,-0.554814741803279,-0.541512760229508,-0.556486752852459,-0.560564844388525,-0.559605497765574,-0.548126013639344,-0.553917105262295,-0.557774280590164,-0.57926614984918,-0.575822186232623
"101",17,"WALKING_DOWNSTAIRS",-0.521511169369565,-0.487047212221739,-0.515238721826087,-0.534484918443478,-0.550175149265217,-0.516814585043478,-0.47446623126087,-0.484872575215217,-0.508017288021739,-0.519572848586957,-0.522650464826087,-0.521957701869565,-0.514542950065217,-0.504942581360652,-0.514963065173913,-0.528583843586957,-0.469545339793478,-0.465874759634783,-0.481249349402174,-0.489884123617391,-0.520105532254348,-0.535642548765217,-0.477616824667391,-0.508401153108696,-0.498576198934783,-0.502063145319348,-0.498459847630435,-0.497141880195652,-0.5023374105,-0.519994329565217,-0.519014043804348,-0.49725386676087,-0.475027848245652,-0.462133511173913,-0.483664863478261,-0.498137042125217,-0.47535151223913,-0.485480322973913,-0.472458653369565,-0.494979103093478,-0.511533509834783,-0.513234391673913,-0.505262079304348,-0.501384042086957,-0.485649682069565,-0.492042673769565,-0.523279492291304,-0.507795284782609,-0.505204792217391,-0.475013453630435,-0.4983795793,-0.501574816793043,-0.516376964145652,-0.553371457434783,-0.556955313128261,-0.558350437086957,-0.570502442145652,-0.583672608963044,-0.584969036497826,-0.589565288521739,-0.594388631630435,-0.573107516347826,-0.60296606523913,-0.558503505282609,-0.525469398608696,-0.54662294528913
"102",17,"WALKING_UPSTAIRS",-0.549353562875,-0.53311421391875,-0.554081141047917,-0.579272181033333,-0.5420931974375,-0.54123309515,-0.56726882183125,-0.585446354083333,-0.604776379875,-0.582730367291667,-0.568020616833333,-0.569222431152083,-0.574460509833333,-0.599830382520833,-0.619615212302083,-0.615714631479167,-0.596011517208333,-0.602969242014583,-0.585843155708333,-0.581887863810417,-0.593377800270833,-0.581990994291667,-0.572643229166667,-0.550272729754167,-0.521886831583333,-0.520833325902083,-0.531470741475,-0.541649415332292,-0.540147763854167,-0.5477406128125,-0.573962962825,-0.5602284536625,-0.569762963916667,-0.579646399729167,-0.5664961111875,-0.542234729958333,-0.5387404045625,-0.543322174041667,-0.53794363745625,-0.5417464388125,-0.564089725678958,-0.556062285422917,-0.559811259295833,-0.530174145666667,-0.537541229160417,-0.542435012814583,-0.544171351785417,-0.525578686854167,-0.525567958344583,-0.555647721125,-0.546215924354167,-0.540041104524792,-0.55077531975,-0.549950825479167,-0.53615370958125,-0.533791437058333,-0.517895363352083,-0.546093533916667,-0.5470042223125,-0.537947964960833,-0.5293931589375,-0.509208945125,-0.518764742,-0.5215277105,-0.554358230458333,-0.5487322269375
"103",18,"LAYING",-0.590093755182615,-0.623866487738462,-0.643033077476923,-0.634911647,-0.637341625850769,-0.626424059753846,-0.632940513958462,-0.606377717784615,-0.614386536686154,-0.609586100769231,-0.622461201061538,-0.609781213030769,-0.605433455523077,-0.612230320584615,-0.620077032984615,-0.628370884907692,-0.6434206948,-0.650746101846154,-0.653426391292308,-0.652051009469231,-0.629552042835385,-0.624118310410923,-0.619031503030769,-0.583133328615385,-0.602630981833846,-0.595794744338462,-0.621305536630769,-0.628614251846154,-0.622169669646154,-0.607192663384615,-0.603434652184615,-0.588461838755385,-0.5997210076,-0.587079219538462,-0.592126529430769,-0.599473186584615,-0.559396992733846,-0.541254120938462,-0.557800121769231,-0.579542225061539,-0.577588781107692,-0.582826862861539,-0.595693522076923,-0.6143421918,-0.621269056061538,-0.625129782510769,-0.593764248338462,-0.613468489046154,-0.614153490738461,-0.601615916338462,-0.620457641338461,-0.608524402753846,-0.598811321548615,-0.611463984076923,-0.616641572695385,-0.6004263872,-0.61254097228,-0.606408929953846,-0.618609065507692,-0.597261830046154,-0.602959500107692,-0.611822713530769,-0.580662545046154,-0.583508648519231,-0.588063706172308,-0.573590447846154
"104",18,"SITTING",-0.640263459508772,-0.657546471982456,-0.661970829649123,-0.660057105508772,-0.665943721384211,-0.664744909631579,-0.667473844894737,-0.694546113105263,-0.672785677819298,-0.674595795249123,-0.673224152315789,-0.682989498052632,-0.678687194368421,-0.694094842157895,-0.707147550754386,-0.69709670422807,-0.696190890807018,-0.691401534192982,-0.696144569298246,-0.672751602754386,-0.654277025880702,-0.661664963403509,-0.668767833175439,-0.668455639175439,-0.673714276035088,-0.675325512636842,-0.656569405614035,-0.643677913982456,-0.642806248122807,-0.649173708192982,-0.646707613229825,-0.632518085345614,-0.639819642833333,-0.645448630350877,-0.623130470982456,-0.624683465515789,-0.619111509017544,-0.628966704,-0.629152705572439,-0.633562092736842,-0.656632889364912,-0.661325101350877,-0.683193631631579,-0.685423881736842,-0.699022820824561,-0.684837207105263,-0.674753697614035,-0.675596212614035,-0.681278548929825,-0.675498662280702,-0.657220420217544,-0.671913958333333,-0.666102930750877,-0.653151842105263,-0.650939799333333,-0.64931652652614,-0.643755415529825,-0.658311346052632,-0.670274522614035,-0.660467981140351,-0.637786965147368,-0.649737547624561,-0.658287859421053,-0.654862642824561,-0.661847094614035,-0.663246788596491
"105",18,"STANDING",-0.649067528356164,-0.648223509452055,-0.636612286712329,-0.628717156712329,-0.628077986723288,-0.620777044150685,-0.610986251163014,-0.600799681773973,-0.601520137282192,-0.603418208634247,-0.593341896424658,-0.588046528,-0.584000740808219,-0.591285964958904,-0.590445702260274,-0.597734827438356,-0.593364741506849,-0.575135927534247,-0.576647283726027,-0.586214413714247,-0.586988919561644,-0.583388990287671,-0.589198033136986,-0.591218730970411,-0.61697743409589,-0.63263802309589,-0.639296162183562,-0.635976524356164,-0.628992339424657,-0.630625592383562,-0.632640670726027,-0.646739103438356,-0.645879660150685,-0.608145355917808,-0.597503830891781,-0.601267305068493,-0.623845165657534,-0.640697291287671,-0.639162656250685,-0.651498917239726,-0.64707935520274,-0.643804765328767,-0.624466892753425,-0.596896694046575,-0.602580284123288,-0.608795185109589,-0.614817109250685,-0.609885565067123,-0.617856002150685,-0.609550361323699,-0.637080325821918,-0.644022231452055,-0.637409316939726,-0.617833709191781,-0.598729501219178,-0.604979388654795,-0.603524282835616,-0.585160535657534,-0.580541221367123,-0.580564854013699,-0.59464077,-0.617677348794521,-0.594228191656164,-0.622528406972603,-0.629068834753425,-0.642490092945205
"106",18,"WALKING",-0.622869413603571,-0.625885705535714,-0.623279611142857,-0.629515171160714,-0.644666628482143,-0.65208217025,-0.658446312517857,-0.643243779744643,-0.627646882517857,-0.628383521017857,-0.615377203210714,-0.617659644964286,-0.625911396089286,-0.624552034678571,-0.612542744785714,-0.6312811252325,-0.637211209160714,-0.654871973408929,-0.652029924553571,-0.679253503396607,-0.670959645026786,-0.677621653839286,-0.672499990285714,-0.664200756,-0.659219540535714,-0.661867749160714,-0.642758493178571,-0.606191383383929,-0.625941432289286,-0.63339722975,-0.628948085683929,-0.652608931214286,-0.637486348801786,-0.636807334696429,-0.649179020089286,-0.655233303053571,-0.641639066639286,-0.640740310632143,-0.633625743064286,-0.648623053767857,-0.654182292435714,-0.632296507017857,-0.623611400357143,-0.614605978267857,-0.639755104882143,-0.663853831791071,-0.682028667053571,-0.681488707071429,-0.660444762053571,-0.668640075595,-0.657113655357143,-0.682747300178571,-0.6698108394625,-0.647121965428571,-0.647967005866071,-0.654384636496429,-0.659311289892857,-0.672354831035714,-0.659811881446429,-0.673999017160714,-0.663819549121429,-0.663304005035714,-0.629859535453571,-0.623355797619643,-0.626195110683929,-0.642597704982143
"107",18,"WALKING_DOWNSTAIRS",-0.595077658181818,-0.617393872441818,-0.639703545410909,-0.614800713945455,-0.646011798827273,-0.633376011307273,-0.623999668345455,-0.607874648874545,-0.607310773767273,-0.618793090145455,-0.615000237483636,-0.616764465963636,-0.626465035745455,-0.601887885698182,-0.595491610572727,-0.585807121545455,-0.597518359109091,-0.602816133434545,-0.597575979090909,-0.594485602145455,-0.586987644114545,-0.619838232458182,-0.633382659127273,-0.606687670654545,-0.603826546405455,-0.628583425358182,-0.634514807309091,-0.637522351652727,-0.622748166654545,-0.619513008836364,-0.604794526181818,-0.612057920001818,-0.60428715018,-0.608529813229091,-0.620417311618182,-0.619309594610909,-0.633489825981818,-0.643412412008364,-0.647342446743636,-0.625756175418182,-0.623703854514545,-0.631578686709091,-0.648828766036364,-0.636308719509091,-0.610478748418182,-0.609018931863636,-0.616536306727273,-0.637131430923636,-0.6472988182,-0.659999851218182,-0.656265085603636,-0.620998353909091,-0.620060875981818,-0.633019969181818,-0.59798188724,-0.595744746299636,-0.586340246745455,-0.594011590296364,-0.617759422545455,-0.626469888014545,-0.660954410036364,-0.6493650398,-0.64078891402,-0.624285664436364,-0.642144213381818,-0.626370027690909
"108",18,"WALKING_UPSTAIRS",-0.652483844075862,-0.649135388310345,-0.663312395448276,-0.660666762568966,-0.628006681189655,-0.629289787810345,-0.632850164224138,-0.624087966655172,-0.630964706146552,-0.615661838963793,-0.63233839187931,-0.639393158396552,-0.640523290568966,-0.632976865017241,-0.613700663982759,-0.607835883275862,-0.623753518568966,-0.612994767662069,-0.606948181963448,-0.615282566389655,-0.603911829982759,-0.628365182465517,-0.64205392637931,-0.640366320051724,-0.667467296896552,-0.643747837586207,-0.645099524948276,-0.660418793172414,-0.663282370758621,-0.661488961787931,-0.653624077189655,-0.621039117896552,-0.638962791,-0.654049300965517,-0.673648213237931,-0.669133989344828,-0.687284665017241,-0.688668864465517,-0.674903716448276,-0.650016692396552,-0.622546841810345,-0.620558287777586,-0.60194526712069,-0.600364126275862,-0.634039159475345,-0.639689758537931,-0.644102448844828,-0.659472625568965,-0.658550323310345,-0.635770591098103,-0.598334543534483,-0.595915340310345,-0.618788096110345,-0.616226512458621,-0.608736344413793,-0.613192155189655,-0.601509486113793,-0.614540168189655,-0.617159613515,-0.608124819448276,-0.601513695894828,-0.600880310534483,-0.640779547103448,-0.640193023431034,-0.647144959637931,-0.659228336313793
"109",19,"LAYING",-0.627664781457831,-0.619906551908434,-0.612314190445783,-0.585527425116868,-0.613680950313253,-0.591090416409639,-0.589458962408434,-0.579195923840964,-0.600171150301205,-0.599760946837349,-0.632688993951807,-0.621419599518072,-0.61878585033253,-0.612648022771084,-0.641300492662651,-0.650978729638554,-0.63781755813253,-0.634074045671566,-0.616761806578313,-0.62517112360241,-0.638799976578313,-0.604369742349398,-0.625307634578313,-0.617456227373494,-0.617108825516868,-0.615485570590361,-0.613331554373494,-0.622569774843374,-0.624680421722892,-0.618686430973494,-0.60019575133253,-0.590585646745783,-0.596541811181928,-0.612146344614458,-0.624278715084337,-0.627995396048193,-0.614117826566265,-0.627271578879518,-0.622733800975904,-0.628010884927711,-0.651395436520482,-0.652225489903615,-0.648700532373494,-0.647454162313253,-0.635436151780723,-0.650171743,-0.654277581301205,-0.652864119963855,-0.635705246384337,-0.613477887349398,-0.615733239353374,-0.631631682349398,-0.649333986903614,-0.638714031421687,-0.625489018048193,-0.634523242325301,-0.615182721277108,-0.602626683931325,-0.616343616301205,-0.607879890855422,-0.601333487722892,-0.586985372542169,-0.578613447684337,-0.577270394313253,-0.579512263766265,-0.609863576590361
"110",19,"SITTING",-0.614605915082192,-0.625010512489041,-0.624292137486301,-0.622098270534247,-0.59657527939726,-0.614738255369863,-0.617692054557534,-0.621027177465753,-0.607511735315069,-0.599576169747534,-0.574580319093151,-0.577799296534247,-0.579522554283562,-0.606120200878082,-0.604402901423836,-0.615816063232877,-0.611383777178082,-0.610876997534247,-0.612866276150685,-0.609961949132877,-0.609385294780822,-0.605227540843836,-0.591777404313699,-0.596338921808219,-0.617520208164384,-0.619198854769863,-0.61297451889726,-0.607222654547945,-0.619650331239726,-0.62081994240274,-0.615477898125616,-0.620434655931507,-0.605189683334247,-0.614210945978082,-0.636139384287671,-0.62465851320274,-0.630803132013699,-0.643633799963014,-0.623332717013699,-0.614788608723014,-0.604453234561644,-0.627452407405479,-0.631289508823288,-0.628903785106849,-0.620889452526027,-0.620935181054795,-0.635088643945205,-0.624958724931507,-0.61733835330137,-0.618812176471233,-0.62260387690274,-0.621946538479452,-0.628376295945205,-0.627884484191781,-0.592069786027397,-0.58960248230137,-0.578846594150685,-0.593500934835616,-0.585854888849315,-0.585597632287671,-0.570191262267123,-0.586083536739726,-0.586452255739726,-0.58664283529726,-0.595524131953425,-0.622170883452055
